OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ActivityConductingOrganizationText,MonitoringLocationIdentifier,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,ActivityLocation/SourceMapScaleNumeric,ActivityLocation/HorizontalAccuracyMeasure/MeasureValue,ActivityLocation/HorizontalAccuracyMeasure/MeasureUnitCode,ActivityLocation/HorizontalCollectionMethodName,ActivityLocation/HorizontalCoordinateReferenceSystemDatumName,AssemblageSampledName,CollectionDuration/MeasureValue,CollectionDuration/MeasureUnitCode,SamplingComponentName,SamplingComponentPlaceInSeriesNumeric,ReachLengthMeasure/MeasureValue,ReachLengthMeasure/MeasureUnitCode,ReachWidthMeasure/MeasureValue,ReachWidthMeasure/MeasureUnitCode,PassCount,NetTypeName,NetSurfaceAreaMeasure/MeasureValue,NetSurfaceAreaMeasure/MeasureUnitCode,NetMeshSizeMeasure/MeasureValue,NetMeshSizeMeasure/MeasureUnitCode,BoatSpeedMeasure/MeasureValue,BoatSpeedMeasure/MeasureUnitCode,CurrentSpeedMeasure/MeasureValue,CurrentSpeedMeasure/MeasureUnitCode,ToxicityTestType,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodQualifierTypeName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,SampleCollectionMethod/SampleCollectionEquipmentCommentText,SamplePreparationMethod/MethodIdentifier,SamplePreparationMethod/MethodIdentifierContext,SamplePreparationMethod/MethodName,SamplePreparationMethod/MethodQualifierTypeName,SamplePreparationMethod/MethodDescriptionText,SampleContainerTypeName,SampleContainerColorName,ChemicalPreservativeUsedName,ThermalPreservativeUsedName,SampleTransportStorageDescription,DataLoggerLine,ResultDetectionConditionText,MethodSpecificationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,PrecisionValue,DataQuality/BiasValue,ConfidenceIntervalValue,UpperConfidenceLimitValue,LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,ResultSamplingPointName,BiologicalIntentName,BiologicalIndividualIdentifier,SubjectTaxonomicName,UnidentifiedSpeciesIdentifier,SampleTissueAnatomyName,GroupSummaryCountWeight/MeasureValue,GroupSummaryCountWeight/MeasureUnitCode,CellFormName,CellShapeName,HabitName,VoltismName,TaxonomicPollutionTolerance,TaxonomicPollutionToleranceScaleText,TrophicLevelName,FunctionalFeedingGroupName,TaxonomicDetailsCitation/ResourceTitleName,TaxonomicDetailsCitation/ResourceCreatorName,TaxonomicDetailsCitation/ResourceSubjectText,TaxonomicDetailsCitation/ResourcePublisherName,TaxonomicDetailsCitation/ResourceDate,TaxonomicDetailsCitation/ResourceIdentifier,FrequencyClassDescriptorCode,FrequencyClassDescriptorUnitCode,LowerClassBoundValue,UpperClassBoundValue,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodQualifierTypeName,MethodDescriptionText,LaboratoryName,AnalysisStartDate,AnalysisStartTime/Time,AnalysisStartTime/TimeZoneCode,AnalysisEndDate,AnalysisEndTime/Time,AnalysisEndTime/TimeZoneCode,ResultLaboratoryCommentCode,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LaboratoryAccreditationIndicator,LaboratoryAccreditationAuthorityName,TaxonomistAccreditationIndicator,TaxonomistAccreditationAuthorityName,LabSamplePreparationMethod/MethodIdentifier,LabSamplePreparationMethod/MethodIdentifierContext,LabSamplePreparationMethod/MethodName,LabSamplePreparationMethod/MethodQualifierTypeName,LabSamplePreparationMethod/MethodDescriptionText,PreparationStartDate,PreparationStartTime/Time,PreparationStartTime/TimeZoneCode,PreparationEndDate,PreparationEndTime/Time,PreparationEndTime/TimeZoneCode,SubstitutionDilutionFactorNumeric,ProviderName
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600599,Quality Control Sample-Field Replicate,Water,Surface Water,2016-08-01,09:15:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09481740,,,Falling stage,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,USGS parameter code 82398,Grab sample  (dip),,,Grab sample,,,,,,,,,,,,,,,Escherichia coli,,440000,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,sample was diluted,,,,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600599,Quality Control Sample-Field Replicate,Water,Surface Water,2016-08-01,09:15:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09481740,,,Falling stage,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,USGS parameter code 82398,Grab sample  (dip),,,Grab sample,,,,,,,,,,,,,Present Above Quantification Limit,,Total Coliform,Total,,,,Accepted,,Actual,,,,,,,,,,,50569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC47,USGS,"Tot coliform, Colilert (24-28hr)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,sample was diluted,Upper Reporting Limit,2400000,MPN/100 ml,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600287,Sample-Routine,Water,Surface Water,2016-03-24,08:45:00,MST,,,,,,,,,,,,,"Friends of the Santa Cruz River, Tubac, AZ",USGS-313343110024701,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,USGS parameter code 82398,Grab sample  (dip),,,Grab sample,,,,,,,,,,,,,,,Escherichia coli,,29,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,"Friends of the Santa Cruz River, Tubac, AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600740,Sample-Routine,Water,Surface Water,2016-05-31,14:45:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-313343110024701,,,"Stable, normal stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,USGS parameter code 82398,Grab sample  (dip),,,Grab sample,,,,,,,,,,,,,,,Escherichia coli,,56,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600740,Sample-Routine,Water,Surface Water,2016-05-31,14:45:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-313343110024701,,,"Stable, normal stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,USGS parameter code 82398,Grab sample  (dip),,,Grab sample,,,,,,,,,,,,,Present Above Quantification Limit,,Total Coliform,Total,,,,Accepted,,Actual,,,,,,,,,,,50569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC47,USGS,"Tot coliform, Colilert (24-28hr)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,,Upper Reporting Limit,2400,MPN/100 ml,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600762,Quality Control Sample-Field Replicate,Water,Surface Water,2016-09-06,14:30:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09481740,,,"Stable, normal stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,USGS parameter code 82398,Grab sample  (dip),,,Grab sample,,,,,,,,,,,,,,,Escherichia coli,,290,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600762,Quality Control Sample-Field Replicate,Water,Surface Water,2016-09-06,14:30:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09481740,,,"Stable, normal stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,USGS parameter code 82398,Grab sample  (dip),,,Grab sample,,,,,,,,,,,,,Present Above Quantification Limit,,Total Coliform,Total,,,,Accepted,,Actual,,,,,,,,,,,50569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC47,USGS,"Tot coliform, Colilert (24-28hr)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,,Upper Reporting Limit,2400,MPN/100 ml,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600173,Sample-Routine,Water,Surface Water,2016-01-05,10:00:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-313343110024701,,,Falling stage,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,USGS parameter code 82398,Point sample,,,"Sampler, point, automatic",,,,,,,,,,,,,,,Escherichia coli,,72000,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,sample was diluted,,,,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600173,Sample-Routine,Water,Surface Water,2016-01-05,10:00:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-313343110024701,,,Falling stage,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,USGS parameter code 82398,Point sample,,,"Sampler, point, automatic",,,,,,,,,,,,,,,Total Coliform,Total,490000,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC47,USGS,"Tot coliform, Colilert (24-28hr)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,sample was diluted,,,,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600306,Sample-Routine,Water,Surface Water,2016-02-03,16:30:00,MST,,,,,,,,,,,,,U.S. National Park Service,USGS-313343110024701,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,USGS parameter code 82398,Grab sample  (dip),,,Grab sample,,,,,,,,,,,,,,,Escherichia coli,,280,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,U.S. National Park Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600581,Quality Control Sample-Field Replicate,Water,Surface Water,2016-08-04,04:15:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09481740,,,Falling stage,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,USGS parameter code 82398,Point sample,,,"Sampler, point, automatic",,,,,,,,,,,,,,,Escherichia coli,,280000,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,sample was diluted,,,,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600581,Quality Control Sample-Field Replicate,Water,Surface Water,2016-08-04,04:15:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09481740,,,Falling stage,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,USGS parameter code 82398,Point sample,,,"Sampler, point, automatic",,,,,,,,,,,,,Present Above Quantification Limit,,Total Coliform,Total,,,,Accepted,,Actual,,,,,,,,,,,50569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC47,USGS,"Tot coliform, Colilert (24-28hr)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,sample was diluted,Upper Reporting Limit,2400000,MPN/100 ml,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01700354,Sample-Routine,Water,Surface Water,2016-11-30,13:33:00,MST,,,,,,,,,,,,,U.S. National Park Service,USGS-313343110024701,,,"Stable, normal stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,USGS parameter code 82398,Grab sample  (dip),,,Grab sample,,,,,,,,,,,,,,,Escherichia coli,,34,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,U.S. National Park Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600288,Sample-Routine,Water,Surface Water,2016-03-24,09:15:00,MST,,,,,,,,,,,,,"Friends of the Santa Cruz River, Tubac, AZ",USGS-312809110592801,,,Not applicable,Not applicable,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,USGS parameter code 82398,Grab sample  (dip),,,Grab sample,,,,,,,,,,,,,,,Escherichia coli,,32,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,"Friends of the Santa Cruz River, Tubac, AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600703,Sample-Routine,Water,Surface Water,2016-05-31,15:45:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-312809110592801,,,"Stable, normal stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,USGS parameter code 82398,Grab sample  (dip),,,Grab sample,,,,,,,,,,,,,,,Escherichia coli,,140,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600703,Sample-Routine,Water,Surface Water,2016-05-31,15:45:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-312809110592801,,,"Stable, normal stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,USGS parameter code 82398,Grab sample  (dip),,,Grab sample,,,,,,,,,,,,,Present Above Quantification Limit,,Total Coliform,Total,,,,Accepted,,Actual,,,,,,,,,,,50569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC47,USGS,"Tot coliform, Colilert (24-28hr)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,,Upper Reporting Limit,2400,MPN/100 ml,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600735,Sample-Routine,Water,Surface Water,2016-06-01,07:00:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-313436111025101,,,"Stable, normal stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,USGS parameter code 82398,Point sample,,,"Sampler, point, automatic",,,,,,,,,,,,,,,Escherichia coli,,280,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600735,Sample-Routine,Water,Surface Water,2016-06-01,07:00:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-313436111025101,,,"Stable, normal stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,USGS parameter code 82398,Point sample,,,"Sampler, point, automatic",,,,,,,,,,,,,Present Above Quantification Limit,,Total Coliform,Total,,,,Accepted,,Actual,,,,,,,,,,,50569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC47,USGS,"Tot coliform, Colilert (24-28hr)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,,Upper Reporting Limit,2400,MPN/100 ml,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01700055,Sample-Routine,Water,Surface Water,2016-12-08,09:00:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-313343110024701,,,"Stable, normal stage",Spring breakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,USGS parameter code 82398,Point sample,,,"Sampler, point, automatic",,,,,,,,,,,,,,,Escherichia coli,,42,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01700055,Sample-Routine,Water,Surface Water,2016-12-08,09:00:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-313343110024701,,,"Stable, normal stage",Spring breakup,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,USGS parameter code 82398,Point sample,,,"Sampler, point, automatic",,,,,,,,,,,,,Present Above Quantification Limit,,Total Coliform,Total,,,,Accepted,,Actual,,,,,,,,,,,50569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC47,USGS,"Tot coliform, Colilert (24-28hr)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,,Upper Reporting Limit,2400,MPN/100 ml,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600716,Sample-Routine,Water,Surface Water,2016-06-16,23:00:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-313413111024400,,,Rising stage,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,USGS parameter code 82398,Point sample,,,"Sampler, point, automatic",,,,,,,,,,,,,,,Escherichia coli,,390,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600716,Sample-Routine,Water,Surface Water,2016-06-16,23:00:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-313413111024400,,,Rising stage,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,USGS parameter code 82398,Point sample,,,"Sampler, point, automatic",,,,,,,,,,,,,Present Above Quantification Limit,,Total Coliform,Total,,,,Accepted,,Actual,,,,,,,,,,,50569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC47,USGS,"Tot coliform, Colilert (24-28hr)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,,Upper Reporting Limit,2400,MPN/100 ml,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600751,Sample-Routine,Water,Surface Water,2016-09-07,06:44:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-312551110573901,,,Rising stage,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,USGS parameter code 82398,Point sample,,,"Sampler, point, automatic",,,,,,,,,,,,,,,Escherichia coli,,250000,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,sample was diluted,,,,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600751,Sample-Routine,Water,Surface Water,2016-09-07,06:44:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-312551110573901,,,Rising stage,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,USGS parameter code 82398,Point sample,,,"Sampler, point, automatic",,,,,,,,,,,,,Present Above Quantification Limit,,Total Coliform,Total,,,,Accepted,,Actual,,,,,,,,,,,50569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC47,USGS,"Tot coliform, Colilert (24-28hr)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,sample was diluted,Upper Reporting Limit,2400000,MPN/100 ml,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600583,Sample-Routine,Water,Surface Water,2016-08-04,05:15:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09481740,,,Falling stage,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,USGS parameter code 82398,Point sample,,,"Sampler, point, automatic",,,,,,,,,,,,,,,Escherichia coli,,370000,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,sample was diluted,,,,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600583,Sample-Routine,Water,Surface Water,2016-08-04,05:15:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-09481740,,,Falling stage,Flood,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,USGS parameter code 82398,Point sample,,,"Sampler, point, automatic",,,,,,,,,,,,,,,Total Coliform,Total,2400000,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC47,USGS,"Tot coliform, Colilert (24-28hr)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,sample was diluted,,,,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600722,Sample-Routine,Water,Surface Water,2016-06-17,05:00:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-313413111024400,,,Rising stage,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,USGS parameter code 82398,Point sample,,,"Sampler, point, automatic",,,,,,,,,,,,,,,Escherichia coli,,410,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600722,Sample-Routine,Water,Surface Water,2016-06-17,05:00:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-313413111024400,,,Rising stage,Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,USGS parameter code 82398,Point sample,,,"Sampler, point, automatic",,,,,,,,,,,,,Present Above Quantification Limit,,Total Coliform,Total,,,,Accepted,,Actual,,,,,,,,,,,50569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC47,USGS,"Tot coliform, Colilert (24-28hr)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,,Upper Reporting Limit,2400,MPN/100 ml,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600642,Sample-Routine,Water,Surface Water,2016-08-03,13:45:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-313343110024701,,,"Stable, normal stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,USGS parameter code 82398,Grab sample  (dip),,,Grab sample,,,,,,,,,,,,,Present Above Quantification Limit,,Escherichia coli,,,,,Accepted,,Actual,,,,,,,,,,,50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,,Upper Reporting Limit,2400,MPN/100 ml,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600642,Sample-Routine,Water,Surface Water,2016-08-03,13:45:00,MST,,,,,,,,,,,,,U.S. Geological Survey-Water Resources Discipline,USGS-313343110024701,,,"Stable, normal stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,USGS parameter code 82398,Grab sample  (dip),,,Grab sample,,,,,,,,,,,,,Present Above Quantification Limit,,Total Coliform,Total,,,,Accepted,,Actual,,,,,,,,,,,50569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC47,USGS,"Tot coliform, Colilert (24-28hr)",,Standard Methods,USGS - Arizona Water Science Center,,,,,,,,,Upper Reporting Limit,2400,MPN/100 ml,,,,,,,,,,,,,,,,,NWIS
USGS-AZ,USGS Arizona Water Science Center,nwisaz.01.01600826,Sample-Routine,Water,Surface Water,2016-06-15,14:30:00,MST,,,,,,,,,,,,,U.S. National Park Service,USGS-313343110024701,,,"Stable, normal stage",Routine sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,USGS parameter code 82398,Grab sample  (dip),,,Grab sample,,,,,,,,,,,,,,,Escherichia coli,,980,MPN/100 ml,,Accepted,,Actual,,,,,,,,,,,50468,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAC14,USGS,"E coli, water, Colilert (24-28)",,Standard Methods,U.S. National Park Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,NWIS
